price_date,province_id,province_name,commodity_name,price,price_change,price_change_text,percentage_change,previous_date_text,source
2025-10-01,18,Nusa Tenggara Barat,Bawang Merah,26950.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,18,Nusa Tenggara Barat,Bawang Merah,31900.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,18,Nusa Tenggara Barat,Bawang Merah,40000.0,2850.0,Rp2850,7.67,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,18,Nusa Tenggara Barat,Bawang Merah,48650.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,18,Nusa Tenggara Barat,Bawang Merah,37650.0,-1000.0,-Rp1000,-2.59,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,18,Nusa Tenggara Barat,Bawang Merah,41000.0,750.0,Rp750,1.86,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,18,Nusa Tenggara Barat,Bawang Merah,42500.0,300.0,Rp300,0.71,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,18,Nusa Tenggara Barat,Bawang Merah,39150.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,18,Nusa Tenggara Barat,Bawang Merah,45250.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,19,Nusa Tenggara Timur,Bawang Merah,41650.0,-450.0,-Rp450,-1.07,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,19,Nusa Tenggara Timur,Bawang Merah,35850.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,19,Nusa Tenggara Timur,Bawang Merah,36250.0,-850.0,-Rp850,-2.29,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,19,Nusa Tenggara Timur,Bawang Merah,36650.0,400.0,Rp400,1.1,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,19,Nusa Tenggara Timur,Bawang Merah,48350.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,19,Nusa Tenggara Timur,Bawang Merah,47100.0,-800.0,-Rp800,-1.67,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,19,Nusa Tenggara Timur,Bawang Merah,44600.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,19,Nusa Tenggara Timur,Bawang Merah,43750.0,-850.0,-Rp850,-1.91,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,19,Nusa Tenggara Timur,Bawang Merah,45850.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,19,Nusa Tenggara Timur,Bawang Merah,44150.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,33,Papua,Bawang Merah,77900.0,3000.0,Rp3000,4.01,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,33,Papua,Bawang Merah,63900.0,400.0,Rp400,0.63,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,33,Papua,Bawang Merah,61150.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,33,Papua,Bawang Merah,63750.0,750.0,Rp750,1.19,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,33,Papua,Bawang Merah,75900.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,33,Papua,Bawang Merah,73400.0,-250.0,-Rp250,-0.34,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,33,Papua,Bawang Merah,64250.0,-150.0,-Rp150,-0.23,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,33,Papua,Bawang Merah,70500.0,350.0,Rp350,0.5,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,33,Papua,Bawang Merah,70000.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,33,Papua,Bawang Merah,68500.0,250.0,Rp250,0.37,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,34,Papua Barat,Bawang Merah,71250.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,34,Papua Barat,Bawang Merah,52500.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,34,Papua Barat,Bawang Merah,56250.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,34,Papua Barat,Bawang Merah,58750.0,1250.0,Rp1250,2.17,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,34,Papua Barat,Bawang Merah,67500.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,34,Papua Barat,Bawang Merah,58750.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,34,Papua Barat,Bawang Merah,58750.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,34,Papua Barat,Bawang Merah,66250.0,-1250.0,-Rp1250,-1.85,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,34,Papua Barat,Bawang Merah,58750.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,34,Papua Barat,Bawang Merah,61250.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,4,Riau,Bawang Merah,45550.0,350.0,Rp350,0.77,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,4,Riau,Bawang Merah,36400.0,300.0,Rp300,0.83,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,4,Riau,Bawang Merah,33650.0,-100.0,-Rp100,-0.3,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,4,Riau,Bawang Merah,46900.0,4350.0,Rp4350,10.22,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,4,Riau,Bawang Merah,46200.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,4,Riau,Bawang Merah,37100.0,150.0,Rp150,0.41,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,4,Riau,Bawang Merah,34900.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,4,Riau,Bawang Merah,39750.0,350.0,Rp350,0.89,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,4,Riau,Bawang Merah,41150.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,4,Riau,Bawang Merah,44600.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,30,Sulawesi Barat,Bawang Merah,55400.0,-1250.0,-Rp1250,-2.21,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,30,Sulawesi Barat,Bawang Merah,42900.0,-850.0,-Rp850,-1.94,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,30,Sulawesi Barat,Bawang Merah,42600.0,-300.0,-Rp300,-0.7,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,30,Sulawesi Barat,Bawang Merah,41750.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,30,Sulawesi Barat,Bawang Merah,50000.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,30,Sulawesi Barat,Bawang Merah,38350.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,30,Sulawesi Barat,Bawang Merah,38750.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,30,Sulawesi Barat,Bawang Merah,42100.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,30,Sulawesi Barat,Bawang Merah,42350.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,30,Sulawesi Barat,Bawang Merah,45000.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,26,Sulawesi Selatan,Bawang Merah,45000.0,-1500.0,-Rp1500,-3.23,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,26,Sulawesi Selatan,Bawang Merah,38500.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,26,Sulawesi Selatan,Bawang Merah,38400.0,-250.0,-Rp250,-0.65,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,26,Sulawesi Selatan,Bawang Merah,45150.0,4000.0,Rp4000,9.72,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,26,Sulawesi Selatan,Bawang Merah,47050.0,-850.0,-Rp850,-1.77,31 Des 25,PIHPS Bank Indonesia
2026-01-30,26,Sulawesi Selatan,Bawang Merah,38000.0,-250.0,-Rp250,-0.65,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,26,Sulawesi Selatan,Bawang Merah,37750.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,26,Sulawesi Selatan,Bawang Merah,43500.0,250.0,Rp250,0.58,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,26,Sulawesi Selatan,Bawang Merah,38900.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,26,Sulawesi Selatan,Bawang Merah,41000.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,28,Sulawesi Tengah,Bawang Merah,58750.0,-1900.0,-Rp1900,-3.13,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,28,Sulawesi Tengah,Bawang Merah,43500.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,28,Sulawesi Tengah,Bawang Merah,43750.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,28,Sulawesi Tengah,Bawang Merah,52000.0,7350.0,Rp7350,16.46,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,28,Sulawesi Tengah,Bawang Merah,58150.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,28,Sulawesi Tengah,Bawang Merah,43750.0,1250.0,Rp1250,2.94,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,28,Sulawesi Tengah,Bawang Merah,43500.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,28,Sulawesi Tengah,Bawang Merah,54900.0,4400.0,Rp4400,8.71,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,28,Sulawesi Tengah,Bawang Merah,45250.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,28,Sulawesi Tengah,Bawang Merah,48750.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,27,Sulawesi Tenggara,Bawang Merah,56900.0,-1850.0,-Rp1850,-3.15,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,27,Sulawesi Tenggara,Bawang Merah,47250.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,27,Sulawesi Tenggara,Bawang Merah,44150.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,27,Sulawesi Tenggara,Bawang Merah,48750.0,3100.0,Rp3100,6.79,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,27,Sulawesi Tenggara,Bawang Merah,58000.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,27,Sulawesi Tenggara,Bawang Merah,46500.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,27,Sulawesi Tenggara,Bawang Merah,44750.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,27,Sulawesi Tenggara,Bawang Merah,50650.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-06-01,27,Sulawesi Tenggara,Bawang Merah,53150.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,29,Sulawesi Utara,Bawang Merah,58000.0,-1250.0,-Rp1250,-2.11,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,29,Sulawesi Utara,Bawang Merah,45150.0,-600.0,-Rp600,-1.31,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,29,Sulawesi Utara,Bawang Merah,46150.0,-1100.0,-Rp1100,-2.33,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,29,Sulawesi Utara,Bawang Merah,50000.0,1250.0,Rp1250,2.56,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,29,Sulawesi Utara,Bawang Merah,61900.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,29,Sulawesi Utara,Bawang Merah,45000.0,-1250.0,-Rp1250,-2.7,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,29,Sulawesi Utara,Bawang Merah,45750.0,250.0,Rp250,0.55,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,29,Sulawesi Utara,Bawang Merah,53250.0,-650.0,-Rp650,-1.21,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,29,Sulawesi Utara,Bawang Merah,46650.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,29,Sulawesi Utara,Bawang Merah,51400.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,3,Sumatera Barat,Bawang Merah,46750.0,-150.0,-Rp150,-0.32,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,3,Sumatera Barat,Bawang Merah,32000.0,-250.0,-Rp250,-0.78,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,3,Sumatera Barat,Bawang Merah,31750.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,3,Sumatera Barat,Bawang Merah,42400.0,400.0,Rp400,0.95,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,3,Sumatera Barat,Bawang Merah,42900.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,3,Sumatera Barat,Bawang Merah,36750.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,3,Sumatera Barat,Bawang Merah,35650.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,3,Sumatera Barat,Bawang Merah,39250.0,-250.0,-Rp250,-0.63,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,3,Sumatera Barat,Bawang Merah,39500.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,3,Sumatera Barat,Bawang Merah,43750.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,8,Sumatera Selatan,Bawang Merah,42650.0,-500.0,-Rp500,-1.16,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,8,Sumatera Selatan,Bawang Merah,37000.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,8,Sumatera Selatan,Bawang Merah,36500.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,8,Sumatera Selatan,Bawang Merah,41250.0,500.0,Rp500,1.23,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,8,Sumatera Selatan,Bawang Merah,45750.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,8,Sumatera Selatan,Bawang Merah,44750.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,8,Sumatera Selatan,Bawang Merah,44000.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,8,Sumatera Selatan,Bawang Merah,40400.0,650.0,Rp650,1.64,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,8,Sumatera Selatan,Bawang Merah,41900.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,8,Sumatera Selatan,Bawang Merah,44500.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,2,Sumatera Utara,Bawang Merah,47800.0,550.0,Rp550,1.16,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,2,Sumatera Utara,Bawang Merah,36200.0,-300.0,-Rp300,-0.82,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,2,Sumatera Utara,Bawang Merah,35550.0,-100.0,-Rp100,-0.28,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,2,Sumatera Utara,Bawang Merah,57350.0,9150.0,Rp9150,18.98,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,2,Sumatera Utara,Bawang Merah,50400.0,50.0,Rp50,0.1,31 Des 25,PIHPS Bank Indonesia
2026-01-30,2,Sumatera Utara,Bawang Merah,39750.0,-200.0,-Rp200,-0.5,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,2,Sumatera Utara,Bawang Merah,37450.0,550.0,Rp550,1.49,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,2,Sumatera Utara,Bawang Merah,39600.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,2,Sumatera Utara,Bawang Merah,39200.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,2,Sumatera Utara,Bawang Merah,47400.0,100.0,Rp100,0.21,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,1,Aceh,Bawang Putih,37600.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,1,Aceh,Bawang Putih,36600.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,1,Aceh,Bawang Putih,36000.0,150.0,Rp150,0.42,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,1,Aceh,Bawang Putih,39850.0,3250.0,Rp3250,8.88,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,1,Aceh,Bawang Putih,38150.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,1,Aceh,Bawang Putih,36350.0,-550.0,-Rp550,-1.49,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,1,Aceh,Bawang Putih,35900.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,1,Aceh,Bawang Putih,36100.0,-250.0,-Rp250,-0.69,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,1,Aceh,Bawang Putih,34900.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,1,Aceh,Bawang Putih,34850.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,17,Bali,Bawang Putih,32550.0,800.0,Rp800,2.52,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,17,Bali,Bawang Putih,33400.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,17,Bali,Bawang Putih,33200.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,17,Bali,Bawang Putih,32650.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,17,Bali,Bawang Putih,34800.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,17,Bali,Bawang Putih,35400.0,-50.0,-Rp50,-0.14,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,17,Bali,Bawang Putih,34250.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,17,Bali,Bawang Putih,34150.0,-150.0,-Rp150,-0.44,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,17,Bali,Bawang Putih,31900.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,17,Bali,Bawang Putih,31200.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,11,Banten,Bawang Putih,37250.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,11,Banten,Bawang Putih,36650.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,11,Banten,Bawang Putih,37100.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,11,Banten,Bawang Putih,37150.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,11,Banten,Bawang Putih,39650.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,11,Banten,Bawang Putih,39650.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,11,Banten,Bawang Putih,39000.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,11,Banten,Bawang Putih,39650.0,1650.0,Rp1650,4.34,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,11,Banten,Bawang Putih,37750.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,11,Banten,Bawang Putih,40350.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,7,Bengkulu,Bawang Putih,38400.0,-350.0,-Rp350,-0.9,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,7,Bengkulu,Bawang Putih,39650.0,1400.0,Rp1400,3.66,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,7,Bengkulu,Bawang Putih,36250.0,-650.0,-Rp650,-1.76,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,7,Bengkulu,Bawang Putih,40250.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,7,Bengkulu,Bawang Putih,41650.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,7,Bengkulu,Bawang Putih,39250.0,-400.0,-Rp400,-1.01,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,7,Bengkulu,Bawang Putih,38650.0,-350.0,-Rp350,-0.9,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,7,Bengkulu,Bawang Putih,39150.0,250.0,Rp250,0.64,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,7,Bengkulu,Bawang Putih,40000.0,2250.0,Rp2250,5.96,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,7,Bengkulu,Bawang Putih,41750.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,15,DI Yogyakarta,Bawang Putih,39500.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,15,DI Yogyakarta,Bawang Putih,39500.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,15,DI Yogyakarta,Bawang Putih,39500.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,15,DI Yogyakarta,Bawang Putih,39500.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,15,DI Yogyakarta,Bawang Putih,39500.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,15,DI Yogyakarta,Bawang Putih,42000.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,15,DI Yogyakarta,Bawang Putih,42500.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,15,DI Yogyakarta,Bawang Putih,42250.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,15,DI Yogyakarta,Bawang Putih,40750.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,15,DI Yogyakarta,Bawang Putih,36000.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,13,DKI Jakarta,Bawang Putih,45850.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,13,DKI Jakarta,Bawang Putih,44150.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,13,DKI Jakarta,Bawang Putih,42500.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,13,DKI Jakarta,Bawang Putih,44150.0,800.0,Rp800,1.85,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,13,DKI Jakarta,Bawang Putih,45000.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,13,DKI Jakarta,Bawang Putih,43350.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,13,DKI Jakarta,Bawang Putih,44150.0,800.0,Rp800,1.85,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,13,DKI Jakarta,Bawang Putih,44150.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,13,DKI Jakarta,Bawang Putih,43350.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,13,DKI Jakarta,Bawang Putih,39150.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,25,Gorontalo,Bawang Putih,44450.0,-400.0,-Rp400,-0.89,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,25,Gorontalo,Bawang Putih,40950.0,-400.0,-Rp400,-0.97,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,25,Gorontalo,Bawang Putih,42750.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,25,Gorontalo,Bawang Putih,41500.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,25,Gorontalo,Bawang Putih,41650.0,-1550.0,-Rp1550,-3.59,31 Des 25,PIHPS Bank Indonesia
2026-01-30,25,Gorontalo,Bawang Putih,44150.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,25,Gorontalo,Bawang Putih,44150.0,-250.0,-Rp250,-0.56,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,25,Gorontalo,Bawang Putih,44150.0,-850.0,-Rp850,-1.89,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,25,Gorontalo,Bawang Putih,41650.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,25,Gorontalo,Bawang Putih,39750.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,6,Jambi,Bawang Putih,31900.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,6,Jambi,Bawang Putih,32250.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,6,Jambi,Bawang Putih,31750.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,6,Jambi,Bawang Putih,31750.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,6,Jambi,Bawang Putih,32500.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,6,Jambi,Bawang Putih,35650.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,6,Jambi,Bawang Putih,34650.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,6,Jambi,Bawang Putih,34400.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,6,Jambi,Bawang Putih,33650.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,6,Jambi,Bawang Putih,32900.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,12,Jawa Barat,Bawang Putih,40300.0,-100.0,-Rp100,-0.25,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,12,Jawa Barat,Bawang Putih,38900.0,50.0,Rp50,0.13,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,12,Jawa Barat,Bawang Putih,38700.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
